GNIS_ID,FIPS_CODE
1492684,11855
1492686,11880
1492688,11976
1492691,12072
1492692,12136
1492693,12200
1492694,12264
1492695,12312
1492696,06152
1492697,12376
1492698,12380
1492699,12408
1492700,12415
1492702,12600
1492703,12675
1492704,12712
1492705,12728
1492706,12744
1492707,12808
1492708,12860
1492709,12865
1492710,12904
1492711,12920
1492712,12952
1492713,12960
1492714,13016
1492716,13085
1492717,13144
1492718,13160
1492719,13176
1492721,13304
1492722,13325
1492723,13368
1492724,13384
1492725,13496
1492726,13528
1492727,13560
1492729,13624
1492730,13736
1492731,13800
1492732,13816
1492733,13855
1492734,13900
1492735,13938
1492736,14008
1492736,14008
1492738,14175
1492739,14360
1492740,14488
1492742,14632
1492743,14696
1492744,14808
1492746,14872
1492747,15112
1492748,15165
1492749,15192
1492752,16016
1492753,16064
1492754,16096
1492755,16240
1492756,16304
1492757,16288
1492759,16416
1492760,16505
1492764,16512
1492765,16528
1492766,16640
1492767,16656
1492768,16688
1492768,16688
1492769,16736
1492770,16790
1492771,16864
1492772,16885
1492773,16992
1492773,16992
1492774,17104
1492775,17145
1492776,17216
1492777,17248
1492778,17280
1492780,17440
1492781,17424
1492782,17470
1492783,17520
1492784,17572
1492785,17648
1492786,17712
1492787,17696
1492788,17776
1492790,18080
1492792,18208
1492793,18282
1492794,18288
1492795,18592
1492796,18624
1492797,18640
1492798,18672
1492799,18704
1492800,18832
1492801,18944
1492802,18950
1492804,19020
1492805,19072
1492807,19145
1492808,19296
1492809,19424
1492810,19632
1492811,19680
1492812,19685
1492813,19696
1492814,19792
1492815,19835
1492816,19860
1492817,19864
1492818,19888
1492819,19904
1492820,19984
1492822,20064
1492823,20144
1492824,20160
1492825,20240
1492826,20256
1492827,20437
1492828,20560
1492829,20720
1492830,20736
1492831,20976
1492833,21120
1492834,21104
1492835,21152
1492836,21280
1492837,21344
1492838,21360
1492839,21488
1492840,21520
1492844,21648
1492845,21712
1492846,21664
1492847,21720
1492850,21765
1492851,21792
1492852,21776
1492853,21824
1492854,21845
1492855,21872
1492856,21888
1492857,22032
1492858,22000
1492859,22025
1492860,22048
1492861,22064
1492862,22160
1492863,22176
1492864,22224
1492866,22320
1492867,22544
1492868,22560
1492869,22640
1492870,22704
1492871,22800
1492873,22928
1492874,23088
1492875,23095
1492876,23120
1492877,23184
1492878,23248
1492878,23248
1492880,23445
1492881,23456
1492882,23488
1492883,23524
1492884,23528
1492885,23616
1492886,23648
1492887,23696
1492888,23712
1492889,23770
1492890,23968
1492891,24016
1492892,24070
1492893,24112
1492894,24200
1492895,24464
1492896,24635
1492897,24768
1492898,24912
1492899,25030
1492900,25040
1492901,25072
1492903,25110
1492904,25120
1492905,25152
1492906,25180
1492907,25190
1492908,25225
1492909,25232
1492910,25344
1492912,25430
1492914,25880
1492915,26040
1492916,26048
1492917,26400
1492918,26672
1492919,26695
1492920,26918
1492921,26570
1492922,26580
1492923,26656
1492924,26704
1492925,26752
1492926,27015
1492927,27065
1492928,27175
1492930,27232
1492932,27408
1492933,27470
1492935,27632
1492936,27640
1492937,27695
1492938,27760
1492939,27840
1492941,28215
1492942,28280
1492943,28310
1492944,28358
1492946,28432
1492949,28520
1492950,28560
1492952,28576
1492953,28665
1492955,28736
1492958,28995
1492959,29030
1492961,29060
1492962,29090
1492964,29097
1492965,29100
1492967,29148
1492968,29175
1492969,29260
1492970,29270
1492971,29273
1492972,29275
1492974,29520
1492975,29552
1492976,29760
1492977,29872
1492978,29936
1492979,29956
1492979,29956
1492980,29964
1492984,30096
1492985,30352
1492986,30425
1492990,30535
1492991,30550
1492993,30624
1492994,30656
1492996,30912
1492998,30992
1493001,31172
1493002,31285
1493003,31312
1493004,31504
1493005,31225
1493006,31232
1493007,31575
1493008,31616
1493011,31792
1493013,32192
1493014,32256
1493015,32272
1493018,32330
1493019,32336
1493021,32345
1493023,32440
1493024,32455
1493025,32505
1493026,32512
1493027,32530
1493028,32570
1493029,32800
1493030,32912
1493033,32730
1493034,32736
1493036,32960
1493037,32975
1493038,33015
1493039,33072
1493040,33240
1493041,33280
1493042,33360
1493043,33584
1493044,33616
1493045,33625
1493047,33680
1493048,33760
1493051,34032
1493052,34224
1493055,35496
1493056,35544
1493057,35592
1493059,35752
1493061,35816
1493062,35855
1493063,35896
1493064,35912
1493065,35960
1493066,36024
1493067,36080
1493069,36232
1493070,36290
1493070,36290
1493071,36368
1493072,36408
1493073,36488
1493075,36510
1493076,36688
1493077,36720
1493079,36820
1493080,36824
1493082,36884
1493086,37100
1493087,37280
1493088,37192
1493089,37496
1493090,37656
1493091,37672
1493092,37745
1493093,37760
1493094,37864
1493095,37832
1493096,38050
1493097,38032
1493098,38060
1493099,38104
1493100,38120
1493101,38136
1493102,38145
1493103,38200
1493104,38238
1493105,38264
1493106,38370
1493108,38472
1493113,38744
1493114,38785
1493115,38920
1493117,39016
1493118,39064
1493120,39360
1493121,39375
1493122,39416
1493123,39432
1493124,39704
1493125,39960
1493126,39985
1493127,40024
1493128,40008
1493130,40248
1493132,40290
1493133,40385
1493134,40400
1493135,40552
1493137,40632
1493138,40670
1493139,40696
1493143,40904
1493144,40930
1493145,40935
1493146,40945
1493151,41250
1493152,41265
1493153,41432
1493155,41448
1493156,41512
1493157,41576
1493158,41635
1493160,41848
1493161,42040
1493162,42050
1493163,42136
1493164,42280
1493165,42376
1493166,42498
1493167,42664
1493168,42728
1493169,42776
1493172,43144
1493173,43365
1493174,43578
1493175,43608
1493176,43645
1493177,43768
1493179,44300
1493180,44305
1493182,44552
1493183,44600
1493184,44625
1493185,45325
1493186,44680
1493187,44744
1493188,44792
1493189,44808
1493190,45064
1493191,45160
1493192,45224
1493195,45495
1493196,45695
1493197,45736
1493198,45784
1493199,45800
1493200,45816
1493201,45885
1493202,45928
1493203,45950
1493204,45960
1493205,46015
1493217,46344
1493218,46360
1493220,46595
1493221,46708
1493225,46776
1493226,46945
1493227,47096
1493229,47160
1493230,47310
1493231,47272
1493232,47352
1493235,47512
1493237,47736
1493238,47848
1493239,47880
1493240,47648
1493241,47965
1493242,48195
1493243,48808
1493244,48856
1493245,49215
1493246,49224
1493247,49235
1493248,49336
1493249,49345
1493250,49544
1493251,49608
1493252,49611
1493253,49615
1493254,49692
1493258,50008
1493259,50170
1493260,50456
1493261,50472
1493263,50504
1493264,48008
1493265,48047
1493266,48065
1493267,48072
1493269,48136
1493270,48248
1493271,48360
1493272,48365
1493274,50668
1493275,50815
1493276,50984
1493277,51048
1493278,51064
1493279,51208
1493280,51192
1493281,51204
1493282,51362
1493285,51592
1493286,51624
1493287,51832
1493288,51896
1493291,51912
1493294,52030
1493295,52080
1493296,52088
1493297,52112
1493299,52312
1493300,52385
1493301,52572
1493302,52632
1493303,52728
1493304,52800
1493305,52808
1493306,52840
1493307,52980
1493308,52990
1493309,53040
1493310,53042
1493311,53176
1493313,53448
1493314,53480
1493315,53700
1493316,53832
1493317,53848
1493318,53930
1493319,53985
1493320,54024
1493321,54092
1493322,54328
1493324,53656
1493325,53896
1493326,54412
1493329,54504
1493331,54575
1493332,54664
1493333,54670
1493335,54856
1493336,54872
1493338,55080
1493340,55512
1493341,55576
1493342,55736
1493343,55745
1493344,55544
1493347,56140
1493348,56304
1493349,56400
1493350,56425
1493351,57192
1493352,57265
1493353,57320
1493354,57368
1493355,57395
1493356,57448
1493357,57560
1493358,57624
1493359,57325
1493360,57832
1493361,57896
1493362,58088
1493363,58188
1493364,58355
1493365,58445
1493366,58040
1493367,58238
1493368,58648
1493369,58670
1493370,58776
1493371,59085
1493373,59192
1493375,59288
1493376,59336
1493377,59384
1493378,59464
1493379,59576
1493380,59736
1493381,59752
1493382,59944
1493383,59992
1493385,60088
1493387,60152
1493388,60248
1493389,60344
1493390,60408
1493393,60536
1493394,60648
1493395,60696
1493396,60584
1493397,60600
1493398,60616
1493399,60685
1493400,60824
1493401,60920
1493402,61060
1493404,61100
1493405,61104
1493406,61176
1493406,61176
1493407,61192
1493409,61310
1493410,61320
1493411,61496
1493413,61475
1493414,61485
1493415,61520
1493416,61730
1493417,61768
1493419,61816
1493421,61846
1493422,62040
1493423,62130
1493424,62392
1493427,62520
1493428,62568
1493429,62328
1493431,62720
1493434,63040
1493435,63055
1493436,63096
1493437,63160
1493438,63192
1493439,63272
1493440,63288
1493441,63470
1493446,63640
1493451,64128
1493452,64160
1493454,64508
1493456,64512
1493459,64864
1493461,65000
1493463,65096
1493467,65545
1493468,65595
1493470,65776
1493471,65808
1493472,65840
1493473,65930
1493474,65968
1493474,65968
1493475,66000
1493476,66235
1493477,66592
1493478,66752
1493479,66820
1493482,66912
1493484,67032
1493485,67120
1493486,67160
1493487,67280
1493488,67330
1493489,67596
1493490,67454
1493491,67496
1493493,67608
1493494,67612
1493495,67704
1493496,67736
1493497,67768
1493498,68155
1493499,68325
1493500,68512
1493501,68528
1493502,68592
1493503,68928
1493504,68992
1493505,69050
1493506,69072
1493507,69080
1493512,69328
1493513,69360
1493514,69376
1493515,69478
1493516,69484
1493517,69664
1493518,69728
1493519,69808
1493520,69872
1493521,69984
1493523,70135
1493524,70155
1493526,70272
1493527,70368
1493528,70410
1493529,70672
1493530,70720
1493533,70784
1493534,71072
1493537,71216
1493539,71456
1493542,71560
1493543,71590
1493544,10328
1493547,13720
1493548,17536
1493549,18400
1493550,28675
1493551,31960
1493562,87895
1493563,87920
1493564,88064
1493565,88118
1493566,88122
1493567,88345
1493568,88384
1493569,88405
1493570,88440
1493572,71648
1493575,71680
1493576,71696
1493577,71744
1493578,71945
1493579,71960
1493580,71995
1493581,72055
1493582,72060
1493583,72052
1493584,72064
1493585,72128
1493586,72176
1493588,72240
1493591,72336
1493592,72405
1493595,72560
1493596,72565
1493598,72608
1493599,72640
1493600,72752
1493601,72768
1493602,72775
1493603,72860
1493604,72880
1493605,72928
1493606,73000
1493607,73035
1493609,73136
1493610,73088
1493611,73104
1493612,73168
1493613,73187
1493617,73254
1493620,73290
1493623,73400
1493624,73408
1493625,73430
1493627,73555
1493628,73632
1493629,73728
1493630,73808
1493632,73952
1493635,74416
1493636,74496
1493637,74502
1493638,74508
1493639,74528
1493640,74704
1493641,74832
1493642,74592
1493643,74640
1493644,74656
1493647,74880
1493648,74928
1493649,74976
1493651,75312
1493652,75408
1493654,75424
1493655,75465
1493658,75616
1493659,75690
1493661,76070
1493662,76144
1493663,76165
1493664,76228
1493665,76224
1493666,76288
1493667,76356
1493668,76455
1493671,76496
1493672,76528
1493673,76640
1493674,76695
1493674,76695
1493675,76672
1493676,76768
1493677,76816
1493678,77095
1493679,77088
1493680,77104
1493681,77216
1493682,77234
1493683,77504
1493685,77515
1493687,77552
1493690,77648
1493691,77705
1493692,77760
1493693,77776
1493694,77960
1493695,77975
1493696,77984
1493697,78032
1493705,78512
1493707,78535
1493708,78560
1493709,78576
1493711,78832
1493712,78912
1493714,79040
1493716,79200
1493717,79264
1493718,79400
1493719,79404
1493720,79472
1493721,79560
1493722,79600
1493724,79708
1493727,79785
1493728,79856
1493729,80005
1493731,80288
1493732,80384
1493733,80425
1493734,80480
1493735,80670
1493736,80730
1493737,80736
1493738,80970
1493739,80992
1493740,81000
1493741,81200
1493742,82208
1493743,82105
1493744,82080
1493745,82112
1493746,82128
1493747,82224
1493748,82330
1493749,82375
1493750,82425
1493751,82416
1493752,82464
1493753,82564
1493755,82832
1493756,82840
1493757,83040
1493758,83232
1493759,83290
1493760,83488
1493761,83552
1493762,83568
1493763,83584
1493764,83648
1493765,83670
1493766,83755
1493767,83780
1493768,83792
1493769,83840
1493771,84048
1493772,84160
1493773,84680
1493775,84976
1493776,85024
1493777,84180
1493778,84208
1493779,84496
1493780,84512
1493781,84535
1493783,84672
1493784,84736
1493785,84885
1493786,84920
1493787,85056
1493788,85145
1493789,85168
1493794,85504
1493795,85552
1493796,85560
1493799,85680
1493800,85780
1493801,85920
1493802,85952
1493803,86000
1493804,86032
1493807,86112
1493808,86295
1493809,86320
1493810,86424
1493811,86428
1493812,86480
1493813,86400
1493814,86408
1493815,86630
1493819,86672
1493820,86816
1493822,86950
1493823,86976
1493824,86992
1493825,87080
1493826,87328
1493827,87420
1493828,87530
1493829,87552
1493830,87560
1493831,87600
1493833,87815
1493842,09832
1493843,10600
1493853,65824
1493857,80660
1493858,81312
1493861,64152
1493928,99135
1493961,99025
1493970,18864
1493983,32160
1494061,99065
1494109,99049
1494174,00452
1494175,03010
1494176,03752
1494179,05880
1494180,07000
1494181,07030
1494182,07736
1494183,08056
1494184,08065
1494185,08197
1494186,08365
1494187,08675
1494188,08792
1494189,08925
1494190,09400
1494191,10465
1494192,11464
1494194,11928
1494195,12248
1494196,13752
1494197,14860
1494200,18025
1494201,18760
1494202,19280
1494203,19552
1494204,19750
1494205,19824
1494207,22736
1494209,23840
1494210,24025
1494211,24096
1494212,24208
1494213,24272
1494214,24720
1494215,25008
1494216,25136
1494217,25408
1494218,25488
1494219,25968
1494222,28320
1494225,30080
1494225,30080
1494226,31275
1494228,33152
1494230,33872
1494231,35512
1494232,35832
1494233,35864
1494234,38450
1494237,39855
1494238,40350
1494239,41160
1494241,42210
1494242,42584
1494243,43224
1494245,48145
1494247,53020
1494249,53576
1494250,54808
1494251,56192
1494252,57452
1494253,58255
1494255,61645
1494260,65984
1494262,67604
1494263,68832
1494269,71776
1494274,73445
1494276,75056
1494282,78502
1494283,78768
1494284,79556
1494286,80784
1494287,82304
1494288,82490
1494290,83120
1494291,83558
1494294,86336
1494295,86420
1494354,99063
1494364,36344
1494434,99067
1494551,99071
1494590,99113
1494613,99021
1494707,99109
1494761,99137
1494807,00196
1494809,01176
1494810,01235
1494811,01880
1494812,01976
1494813,02280
1494814,02296
1494815,02312
1494817,04120
1494822,04664
1494823,04680
1494825,05144
1494826,05215
1494830,05428
1494831,05712
1494832,06072
1494833,06120
1494834,06205
1494836,06760
1494838,06975
1494842,07816
1494845,08548
1494846,09176
1494847,09185
1494849,09640
1494850,10152
1494857,11038
1494859,11048
1494861,12035
1494862,12040
1494863,13032
1494864,13135
1494865,13464
1494867,13592
1494869,13985
1494870,14472
1494871,14792
1494872,15016
1494877,17008
1494878,17184
1494879,17275
1494881,17360
1494882,17488
1494884,17856
1494886,18016
1494887,18890
1494888,18935
1494889,19335
1494890,19504
1494891,19770
1494893,20048
1494896,20935
1494897,21024
1494898,21210
1494899,22352
1494900,22672
1494901,23216
1494903,23920
1494904,23945
1494905,24875
1494907,26440
1494908,26896
1494909,26464
1494910,26512
1494911,26535
1494912,26544
1494913,26592
1494914,26624
1494915,26784
1494916,27024
1494917,27136
1494919,27264
1494920,27312
1494921,27460
1494922,27552
1494923,27600
1494924,27728
1494925,28045
1494926,28208
1494927,28240
1494928,28448
1494928,28448
1494930,28496
1494932,28688
1494935,28912
1494936,29024
1494937,29056
1494938,29200
1494938,29200
1494939,29312
1494940,29365
1494941,29376
1494942,29488
1494943,29600
1494944,29616
1494945,29712
1494946,29738
1494947,29744
1494948,29840
1494949,29984
1494950,30048
1494951,30176
1494952,30288
1494953,30608
1494954,31024
1494955,31088
1494956,31136
1494957,31184
1494958,31200
1494959,31488
1494960,31840
1494961,31968
1494962,32080
1494963,32420
1494964,32428
1494965,32464
1494966,32544
1494967,32640
1494969,32560
1494971,33008
1494972,33040
1494974,33595
1494976,33776
1494977,33784
1494978,34016
1494980,34128
1494981,35096
1494982,35224
1494983,35256
1494984,35320
1494986,35755
1494987,36095
1494988,36347
1494989,36445
1494990,36744
1494991,36920
1494993,37380
1494994,38016
1494995,38040
1494996,38045
1494997,38445
1494998,38968
1494999,38952
1495000,39128
1495001,39160
1495003,40115
1495004,40575
1495006,40888
1495006,40888
1495007,41112
1495008,41336
1495011,41464
1495011,41464
1495013,41704
1495013,41704
1495014,42152
1495015,42296
1495016,42360
1495017,42492
1495019,42968
1495021,43285
1495022,44015
1495023,44424
1495024,44776
1495025,44824
1495026,44936
1495027,44872
1495028,44888
1495030,44988
1495031,45096
1495032,45300
1495033,45585
1495034,45672
1495035,45832
1495036,46045
1495039,46120
1495040,46140
1495041,46160
1495042,46216
1495044,46856
1495045,46995
1495046,47064
1495047,47368
1495048,48264
1495049,49144
1495050,49176
1495051,49245
1495052,49352
1495053,49885
1495055,50400
1495056,48040
1495058,48043
1495060,50865
1495061,51890
1495064,52305
1495066,52760
1495068,53352
1495068,53352
1495070,54110
1495071,54114
1495073,55720
1495074,55752
1495075,57704
1495076,57816
1495077,57915
1495078,58168
1495079,58815
1495080,59080
1495082,59128
1495083,59400
1495084,59896
1495086,61384
1495087,61400
1495088,61410
1495091,62104
1495092,62888
1495093,62984
1495094,63448
1495095,63464
1495098,63680
1495099,64504
1495101,65100
1495102,65632
1495104,66144
1495105,66168
1495106,66185
1495107,66276
1495108,67340
1495109,67616
1495110,67695
1495111,67774
1495112,68180
1495115,69568
1495117,70810
1495120,88085
1495121,71610
1495122,71826
1495123,72144
1495124,72192
1495125,72272
1495126,72448
1495127,72544
1495129,73488
1495130,74840
1495131,75120
1495133,75200
1495134,75440
1495139,75708
1495141,76405
1495142,76425
1495143,77296
1495149,78520
1495150,78688
1495152,79240
1495153,79632
1495154,79653
1495155,79872
1495156,80010
1495157,80215
1495158,80470
1495159,80576
1495160,82220
1495161,82470
1495162,82920
1495164,83130
1495165,83152
1495166,84032
1495167,84416
1495168,85488
1495170,86055
1495171,86208
1495172,86544
1495173,86660
1495174,87404
1495175,87690
1495176,87865
1495179,00100
1495180,00125
1495181,00235
1495183,00372
1495184,00404
1495185,00468
1495186,00580
1495187,00772
1495188,01160
1495189,01256
1495190,01384
1495191,01544
1495192,01585
1495193,01600
1495195,02136
1495197,02184
1495199,02264
1495200,03016
1495201,03144
1495202,03176
1495203,03192
1495204,03240
1495205,03432
1495206,03528
1495209,03695
1495210,03704
1495211,03736
1495213,03816
1495214,03848
1495216,03945
1495217,03930
1495218,04008
1495227,04168
1495228,04210
1495229,04248
1495230,04344
1495231,04515
1495233,04616
1495235,04760
1495238,04888
1495239,05230
1495240,05195
1495248,05636
1495250,05720
1495251,05725
1495252,05740
1495253,05832
1495254,05960
1495255,06045
1495256,06195
1495257,06275
1495258,06536
1495259,06685
1495260,06856
1495261,06984
1495262,07096
1495266,07280
1495268,07448
1495269,07464
1495270,07550
1495271,07576
1495272,07610
1495273,07730
1495274,07768
1495275,08024
1495277,08136
1495278,08193
1495279,08232
1495280,08264
1495282,08350
1495283,08360
1495284,08370
1495285,08424
1495286,08664
1495289,08800
1495291,08960
1495292,09160
1495296,09496
1495298,09688
1495299,09745
1495300,09768
1495301,09880
1495303,10312
1495305,10168
1495306,10184
1495309,10480
1495310,10524
1495311,10528
1495312,10532
1495313,10568
1495314,10584
1495315,10616
1495316,10640
1495320,10728
1495325,10776
1495328,10952
1495329,10960
1495330,11245
1495332,11220
1495333,11280
1495334,11288
1495336,11455
1495337,11544
1495338,11710
1495339,11720
1495340,11768
1495341,12125
1495342,12232
1495343,12280
1495344,12328
1495345,12360
1495346,12385
1495347,12488
1495349,12680
1495350,13025
1495351,13096
1495352,13120
1495353,13192
1495355,13336
1495356,13410
1495357,13485
1495360,13840
1495362,13955
1495363,13950
1495366,13976
1495367,13980
1495368,14024
1495369,14200
1495370,14424
1495371,14456
1495372,14520
1495373,14616
1495374,14648
1495375,14744
1495377,15048
1495378,15105
1495379,15144
1495380,16032
1495381,16112
1495382,16135
1495383,16144
1495384,16160
1495385,16276
1495388,16535
1495389,16555
1495391,16672
1495392,16768
1495393,16805
1495395,17040
1495396,17168
1495397,17264
1495398,17335
1495399,17376
1495400,17660
1495401,17735
1495403,17830
1495404,17840
1495406,17904
1495407,17910
1495409,18112
1495410,18118
1495411,18122
1495412,18215
1495413,18304
1495414,18352
1495415,18480
1495416,18560
1495417,18745
1495418,18816
1495419,18848
1495420,19040
1495421,19050
1495424,19184
1495426,19305
1495427,19312
1495429,19488
1495430,19536
1495432,19655
1495433,19755
1495434,19785
1495435,19920
1495437,20000
1495438,20032
1495439,20150
1495440,20175
1495441,20192
1495443,20432
1495444,20440
1495445,20528
1495446,20656
1495447,20680
1495449,20800
1495450,20910
1495453,21212
1495454,21424
1495455,21552
1495456,21560
1495457,21568
1495460,21675
1495462,21808
1495464,22096
1495465,22310
1495466,22396
1495467,22448
1495469,22788
1495472,22912
1495473,22960
1495474,23100
1495477,23200
1495479,23675
1495482,23808
1495483,23856
1495484,23984
1495485,24000
1495486,24055
1495487,24144
1495490,24448
1495491,24480
1495493,24544
1495494,24592
1495495,24608
1495497,24624
1495498,24775
1495499,24800
1495500,24880
1495501,24905
1495502,24985
1495503,25648
1495504,25280
1495505,25392
1495506,25535
1495507,25568
1495508,25632
1495509,25696
1495510,25776
1495511,25920
1495512,25995
1495513,26016
1495514,26032
1495515,26165
1495516,26224
1495518,26310
1495519,26336
1495520,26816
1495521,26768
1495522,26992
1495523,27040
1495524,27056
1495525,27095
1495526,27200
1495527,27216
1495531,27296
1495532,27360
1495533,27456
1495535,27616
1495536,27744
1495539,27975
1495540,28096
1495541,28144
1495542,28224
1495543,28256
1495544,28355
1495545,28476
1495546,28478
1495548,28528
1495551,28592
1495552,28640
1495553,28704
1495554,28864
1495556,29040
1495557,29120
1495560,29305
1495562,29328
1495564,29430
1495565,29440
1495566,29632
1495567,29680
1495569,29904
1495572,30040
1495575,30224
1495579,30256
1495580,30320
1495581,30336
1495582,30512
1495583,30640
1495584,30720
1495585,30790
1495587,30870
1495589,30905
1495590,30970
1495591,31178
1495592,31456
1495593,31240
1495594,31305
1495595,31355
1495596,31435
1495598,31680
1495599,31712
1495600,31872
1495601,31920
1495602,31995
1495603,32096
1495604,32144
1495605,32165
1495606,32315
1495607,32310
1495609,32375
1495610,32384
1495611,32576
1495612,32752
1495613,32924
1495614,32720
1495615,32725
1495616,32944
1495617,33024
1495618,33088
1495619,33125
1495620,33168
1495621,33216
1495622,33225
1495625,33296
1495628,33488
1495628,33488
1495629,33504
1495630,33696
1495631,33712
1495632,33716
1495633,33750
1495635,33837
1495637,33968
1495639,34048
1495641,34160
1495642,34192
1495643,34176
1495644,34230
1495648,34304
1495649,34315
1495650,35000
1495651,35208
1495655,35464
1495656,35480
1495658,35585
1495659,35688
1495664,35848
1495665,35853
1495666,35857
1495667,35860
1495669,35928
1495671,36152
1495672,36200
1495673,36264
1495674,36450
1495675,36648
1495676,36664
1495679,36776
1495680,36785
1495682,36798
1495684,36872
1495688,37105
1495689,36880
1495690,36968
1495691,37096
1495692,37112
1495693,37160
1495694,37224
1495695,37256
1495696,37384
1495696,37384
1495696,37384
1495697,37544
1495699,37598
1495701,37770
1495702,37784
1495703,37800
1495704,37944
1495705,38024
1495706,37950
1495707,38064
